upstream,downstream,downstream_j,region,pop,lwr,upr,samp
0.3,0.2,DS Juv = 0.8,SAT,37047630.7950638,10842786.025,69757221.7,448
0.3,0.2,DS Juv = 0.8,SNE,494279.571428571,133047.5,872202.025,28
0.3,0.2,DS Juv = 0.9,CAN-NNE,39968906.7321194,14266403.7,72318452.45,402
0.3,0.2,DS Juv = 0.9,MAT,35764789.5518128,11475067.025,66506705.05,637
0.3,0.2,DS Juv = 0.9,MNE,158009.37037037,38145.4,261847.6,27
0.3,0.2,DS Juv = 0.9,SAT,37909177.7872298,12797599.925,71432022.15,465
0.3,0.2,DS Juv = 0.9,SNE,380960.53125,51689.55,830801.6,32
0.3,0.2,DS Juv = 1,CAN-NNE,39537813.8671487,13813660.975,74730456.15,375
0.3,0.2,DS Juv = 1,MAT,35501923.4912342,12424847.275,67326216.275,638
0.3,0.2,DS Juv = 1,MNE,167563.538461538,49004.625,295995,26
0.3,0.2,DS Juv = 1,SAT,35862022.5662639,11730509.7,69384184.65,426
0.3,0.2,DS Juv = 1,SNE,472401.95,135000.35,880386.9,40
0.3,0.3,DS Juv = 0,CAN-NNE,37393005.645108,12736544.925,72393113.925,377
0.3,0.3,DS Juv = 0,MAT,30176545.5429517,10246882.8,58440681.95,624
0.3,0.3,DS Juv = 0,MNE,55325.875,6005.475,112616.775,32
0.3,0.3,DS Juv = 0,SAT,33917047.9100031,10262285.425,67942308.125,452
0.3,0.3,DS Juv = 0,SNE,328212.956521739,66728.25,642440.9,23
0.3,0.3,DS Juv = 0.1,CAN-NNE,35659481.4541394,13223451.125,74310702.65,397
0.3,0.3,DS Juv = 0.1,MAT,31674570.8407977,9640530.325,60525955.825,595
0.3,0.3,DS Juv = 0.1,MNE,67633.1935483871,5259.5,135911.75,31
0.3,0.3,DS Juv = 0.1,SAT,33223654.5504676,8859707.7,63591151.3,405
0.3,0.3,DS Juv = 0.1,SNE,347477.352941176,70563.825,670808.875,34
0.3,0.3,DS Juv = 0.2,CAN-NNE,38836056.4159365,12859724.775,74726699.55,406
0.3,0.3,DS Juv = 0.2,MAT,31289142.6145047,10288378.975,60431574.3,593
0.3,0.3,DS Juv = 0.2,MNE,57379.3947368421,8909.25,134331.975,38
0.3,0.3,DS Juv = 0.2,SAT,31120242.7480313,8509171.775,62161724.725,467
0.3,0.3,DS Juv = 0.2,SNE,362522.137931034,78631.6,661518.6,29
0.3,0.3,DS Juv = 0.3,CAN-NNE,37822100.2908491,12485867.3,70328879.5,376
0.3,0.3,DS Juv = 0.3,MAT,33447903.3705282,10938369.975,60260245.2,589
0.3,0.3,DS Juv = 0.3,MNE,61223.64,14795.8,120061.2,25
0.3,0.3,DS Juv = 0.3,SAT,33086086.8813295,10416602.725,64843421.125,417
0.3,0.3,DS Juv = 0.3,SNE,333253,71003.425,704500.4,24
0.3,0.3,DS Juv = 0.4,CAN-NNE,38705366.3901011,12086431.05,73128014.8,381
0.3,0.3,DS Juv = 0.4,MAT,35146626.4401669,10464383.025,64463184.7,633
0.3,0.3,DS Juv = 0.4,MNE,86259.2647058823,14740.925,166309.375,34
0.3,0.3,DS Juv = 0.4,SAT,33326828.0822938,10000237.725,66009911.6,439
0.3,0.3,DS Juv = 0.4,SNE,292936.545454545,45193.4,715069.2,33
0.3,0.3,DS Juv = 0.5,CAN-NNE,39042220.0729903,13350263.75,71801183.875,424
0.3,0.3,DS Juv = 0.5,MAT,33224838.7010493,11125308.15,65865611.725,618
0.3,0.3,DS Juv = 0.5,MNE,104376.09375,22019.15,183703.425,32
0.3,0.3,DS Juv = 0.5,SAT,35538691.0957045,10469888.175,71118764.425,435
0.3,0.3,DS Juv = 0.5,SNE,345506.5625,73904.2,678357.275,32
0.3,0.3,DS Juv = 0.6,CAN-NNE,40012953.2143198,14108318.2,71320735.85,385
0.3,0.3,DS Juv = 0.6,MAT,35543069.2761766,10705963.725,65020754.425,646
0.3,0.3,DS Juv = 0.6,MNE,95389.9444444444,22312.25,184581.625,36
0.3,0.3,DS Juv = 0.6,SAT,34987983.9750503,11888708.475,64106478.9,413
0.3,0.3,DS Juv = 0.6,SNE,447251.771428571,99476.7,919300.35,35
0.3,0.3,DS Juv = 0.7,CAN-NNE,40121589.2285873,14598382.35,73125502.8,390
0.3,0.3,DS Juv = 0.7,MAT,34167091.8938374,10908391.75,65521389.4,607
0.3,0.3,DS Juv = 0.7,MNE,108928.75862069,29042.5,204222.1,29
0.3,0.3,DS Juv = 0.7,SAT,37397334.6714011,12228627.5,74367689.875,423
0.3,0.3,DS Juv = 0.7,SNE,366413.944444444,94776,889668.75,36
0.3,0.3,DS Juv = 0.8,CAN-NNE,40068851.2935087,13713136.7,73721119,398
0.3,0.3,DS Juv = 0.8,MAT,33528121.2279636,10785770.15,65491994.9,592
0.3,0.3,DS Juv = 0.8,MNE,96731.7586206897,26369.8,228518.3,29
0.3,0.3,DS Juv = 0.8,SAT,34684158.8348176,10370514.6,68940829.875,431
0.3,0.3,DS Juv = 0.8,SNE,447049.451612903,73751,790659,31
0.3,0.3,DS Juv = 0.9,CAN-NNE,39591600.1424267,13115768.375,72829469.775,407
0.3,0.3,DS Juv = 0.9,MAT,36025747.8542882,11944922,67881760.45,623
0.3,0.3,DS Juv = 0.9,MNE,147690.285714286,50161.425,258215.8,28
0.3,0.3,DS Juv = 0.9,SAT,36434780.1024913,11841668.475,71145168.325,435
0.3,0.3,DS Juv = 0.9,SNE,486345.303030303,90234.6,932192.200000001,33
0.3,0.3,DS Juv = 1,CAN-NNE,37722342.8702978,14058739.225,72598621.525,374
0.3,0.3,DS Juv = 1,MAT,34908139.1852499,11225717.225,66293855.675,634
0.3,0.3,DS Juv = 1,MNE,162962.909090909,46400.6,304676.8,33
0.3,0.3,DS Juv = 1,SAT,35663730.4538475,11142852.8,70975933.9,453
0.3,0.3,DS Juv = 1,SNE,411736.166666667,110752,849126.625,36
0.3,0.4,DS Juv = 0,CAN-NNE,36284560.3430913,12329472.75,70642638.775,359
0.3,0.4,DS Juv = 0,MAT,32164644.9773874,9768259.125,60769973.525,621
0.3,0.4,DS Juv = 0,MNE,50168,4733.025,96968.525,30
0.3,0.4,DS Juv = 0,SAT,34646847.7186932,10622542.95,66452146.675,428
0.3,0.4,DS Juv = 0,SNE,344156.151515151,56970.8,696673.8,33
0.3,0.4,DS Juv = 0.1,CAN-NNE,41096157.2711026,13879886.2,75973860.5,427
0.3,0.4,DS Juv = 0.1,MAT,32195293.4723769,10621980.525,61801055,632
0.3,0.4,DS Juv = 0.1,MNE,63653.8571428571,11867.425,140164.9,28
0.3,0.4,DS Juv = 0.1,SAT,32229117.3667363,10150611.55,62594967.225,396
0.3,0.4,DS Juv = 0.1,SNE,301716.130434783,94151.8,598761.15,23
0.3,0.4,DS Juv = 0.2,CAN-NNE,38868035.558738,13787190.325,70286045.05,419
0.3,0.4,DS Juv = 0.2,MAT,33174621.6023658,10820721.725,60788128.25,602
0.3,0.4,DS Juv = 0.2,MNE,78082.7291666667,12665.675,142560.975,48
0.3,0.4,DS Juv = 0.2,SAT,35753833.0282998,12280731.625,66678915.15,382
0.3,0.4,DS Juv = 0.2,SNE,447973.458333333,99221.125,808692.05,24
0.3,0.4,DS Juv = 0.3,CAN-NNE,36736705.7034387,13269867.875,69020497.8,420
0.3,0.4,DS Juv = 0.3,MAT,32939892.7802521,10888273.05,61630268.6,589
0.3,0.4,DS Juv = 0.3,MNE,85736.7857142857,18200.325,149186.1,28
0.3,0.4,DS Juv = 0.3,SAT,36552046.5320541,10318758.725,74659900.05,461
0.3,0.4,DS Juv = 0.3,SNE,500837.48,164456.6,798648.8,25
0.3,0.4,DS Juv = 0.4,CAN-NNE,40760018.1388236,14228508.9,75731584.2,397
0.3,0.4,DS Juv = 0.4,MAT,34731900.7967756,10566527.825,64073271.1,630
0.3,0.4,DS Juv = 0.4,MNE,87977.8125,19291.65,181595.55,32
0.3,0.4,DS Juv = 0.4,SAT,37960144.1239979,11948847.3,71707779.5,433
0.3,0.4,DS Juv = 0.4,SNE,337371.8125,105085.525,695592.099999999,32
0.3,0.4,DS Juv = 0.5,CAN-NNE,38043078.1550562,12503931.525,68155068.3,424
0.3,0.4,DS Juv = 0.5,MAT,31901752.286984,11096471.575,60043533.25,571
0.3,0.4,DS Juv = 0.5,MNE,92547.3846153846,21154.25,194940.625,26
0.3,0.4,DS Juv = 0.5,SAT,35175363.9506506,10598681.875,66083364.525,425
0.3,0.4,DS Juv = 0.5,SNE,324663.515151515,112948.6,718405.8,33
0.3,0.4,DS Juv = 0.6,CAN-NNE,39300302.9057191,13700659.475,70695447.275,438
0.3,0.4,DS Juv = 0.6,MAT,33599637.6955613,10960326.05,63745804.95,647
0.3,0.4,DS Juv = 0.6,MNE,96749.1923076923,24279.5,218595.125,26
0.3,0.4,DS Juv = 0.6,SAT,36108922.8362393,12182026.375,70358014.125,425
0.3,0.4,DS Juv = 0.6,SNE,446461.875,144613.5,1041686.475,32
0.3,0.4,DS Juv = 0.7,CAN-NNE,39305685.1828682,13197718.175,76218580.025,364
0.3,0.4,DS Juv = 0.7,MAT,34886520.0725597,11735537.825,64925979.425,607
0.3,0.4,DS Juv = 0.7,MNE,109739.75,22230.75,263950.25,36
0.3,0.4,DS Juv = 0.7,SAT,37362614.2959828,11429616.05,72875245.325,409
0.3,0.4,DS Juv = 0.7,SNE,378553.756756757,135954.3,738317.2,37
0.3,0.4,DS Juv = 0.8,CAN-NNE,38579731.6002752,13243714.925,73663610.8,422
0.3,0.4,DS Juv = 0.8,MAT,35458733.9116321,11805480.975,66740633.625,640
0.3,0.4,DS Juv = 0.8,MNE,117380.347826087,27862.8,249750.7,23
0.3,0.4,DS Juv = 0.8,SAT,34926516.4523683,11393656.85,65490101.55,484
0.3,0.4,DS Juv = 0.8,SNE,474422.366666667,114726.05,932015.45,30
0.3,0.4,DS Juv = 0.9,CAN-NNE,36462906.9302638,13398003.875,68247204.1,384
0.3,0.4,DS Juv = 0.9,MAT,36232396.2725837,12138065.65,65193193.25,608
0.3,0.4,DS Juv = 0.9,MNE,116690.166666667,25193.15,256029.025,30
0.3,0.4,DS Juv = 0.9,SAT,35417953.6063328,12774843.05,67972222.65,414
0.3,0.4,DS Juv = 0.9,SNE,452537.028571429,110917.95,804824.7,35
0.3,0.4,DS Juv = 1,CAN-NNE,40510735.9360071,13822770.075,76066228.525,386
0.3,0.4,DS Juv = 1,MAT,36404290.8580468,11576630.75,71303319.725,650
0.3,0.4,DS Juv = 1,MNE,182168.533333333,40470.525,298717.2,30
0.3,0.4,DS Juv = 1,SAT,37971952.1635821,12558892.325,73554405.95,438
0.3,0.4,DS Juv = 1,SNE,404733.8125,82608.775,814906.925,32
0.3,0.5,DS Juv = 0,CAN-NNE,40460941.8715167,13887153.575,75547112.125,402
0.3,0.5,DS Juv = 0,MAT,31910644.7462347,11170487.5,60374328.625,597
0.3,0.5,DS Juv = 0,MNE,67074.88,11146.6,138450.6,25
0.3,0.5,DS Juv = 0,SAT,34478789.0609061,11852670,65406829.65,464
0.3,0.5,DS Juv = 0,SNE,430473.65,70357.325,814143.55,40
0.3,0.5,DS Juv = 0.1,CAN-NNE,39055692.1782332,14877423.6,71666402.25,399
0.3,0.5,DS Juv = 0.1,MAT,32898429.459303,9964973.625,64000278.575,617
0.3,0.5,DS Juv = 0.1,MNE,57984,5354.05,125882.1,27
0.3,0.5,DS Juv = 0.1,SAT,34476405.6169304,11533146.85,66771710.175,391
0.3,0.5,DS Juv = 0.1,SNE,369125.14,81017,783595.3,50
0.3,0.5,DS Juv = 0.2,CAN-NNE,39658207.2010542,12409916.55,69087827.675,396
0.3,0.5,DS Juv = 0.2,MAT,35020480.4913085,10286650.25,64436040.25,594
0.3,0.5,DS Juv = 0.2,MNE,60547.1578947368,16566.35,122859.525,38
0.3,0.5,DS Juv = 0.2,SAT,36716803.4083156,10987193.875,68698361.575,406
0.3,0.5,DS Juv = 0.2,SNE,366885.038461538,79280.5,787685.75,26
0.3,0.5,DS Juv = 0.3,CAN-NNE,40183577.1655189,14221121.775,75716884.425,407
0.3,0.5,DS Juv = 0.3,MAT,32833384.0728463,10598037.25,61275806.85,639
0.3,0.5,DS Juv = 0.3,MNE,73489.6842105263,14486.85,154392.7,38
0.3,0.5,DS Juv = 0.3,SAT,33307619.7676345,11045535.275,69223897.45,395
0.3,0.5,DS Juv = 0.3,SNE,379605.217391304,103815,740198.9,23
0.3,0.5,DS Juv = 0.4,CAN-NNE,34847846.1659952,12958886.975,69142839.225,407
0.3,0.5,DS Juv = 0.4,MAT,34102505.9215733,10288705.775,66173888.925,626
0.3,0.5,DS Juv = 0.4,MNE,84960.2,14868.8,184012.575,30
0.3,0.5,DS Juv = 0.4,SAT,36423524.1421716,12773772.85,70106663.325,421
0.3,0.5,DS Juv = 0.4,SNE,363537.034482759,97754.7,838597,29
0.3,0.5,DS Juv = 0.5,CAN-NNE,40297154.3563246,14229660.25,67264379.45,405
0.3,0.5,DS Juv = 0.5,MAT,34319918.4544851,10988363.45,66541704.275,639
0.3,0.5,DS Juv = 0.5,MNE,93079.0714285714,9695.975,213788.225,28
0.3,0.5,DS Juv = 0.5,SAT,34802716.7740141,9992223.725,67110086.525,424
0.3,0.5,DS Juv = 0.5,SNE,386162.542857143,55554.45,898442.7,35
0.3,0.5,DS Juv = 0.6,CAN-NNE,37646094.3728183,13997069.575,72147245.775,413
0.3,0.5,DS Juv = 0.6,MAT,35890275.2066614,11745825.325,66039612.65,593
0.3,0.5,DS Juv = 0.6,MNE,138031.457142857,31808.3,232844.65,35
0.3,0.5,DS Juv = 0.6,SAT,36529802.121886,10687494.05,70700619.4,430
0.3,0.5,DS Juv = 0.6,SNE,366658.25,103652.3,854211.75,32
0.3,0.5,DS Juv = 0.7,CAN-NNE,39712136.7065899,13087780.725,72376959.725,387
0.3,0.5,DS Juv = 0.7,MAT,35560763.9687446,12469601.25,66200030.175,634
0.3,0.5,DS Juv = 0.7,MNE,118761.142857143,32992.55,236644.35,35
0.3,0.5,DS Juv = 0.7,SAT,37505490.9070982,11141044.325,72873917.15,458
0.3,0.5,DS Juv = 0.7,SNE,352598.535714286,106815.75,885622.225,28
0.3,0.5,DS Juv = 0.8,CAN-NNE,39063400.7982364,12459908.025,74764994.775,404
0.3,0.5,DS Juv = 0.8,MAT,35424685.0583759,11381816.2,68966665.025,614
0.3,0.5,DS Juv = 0.8,MNE,131393.861111111,28859.875,248201.875,36
0.3,0.5,DS Juv = 0.8,SAT,37686512.1440986,12498413.6,68479445.15,398
0.3,0.5,DS Juv = 0.8,SNE,483404.810810811,125377.1,898516.7,37
0.3,0.5,DS Juv = 0.9,CAN-NNE,40417559.6936408,13906300.525,73043667.675,426
0.3,0.5,DS Juv = 0.9,MAT,35216284.4254356,11954371.675,66968660.825,586
0.3,0.5,DS Juv = 0.9,MNE,140307.724137931,42723.6,238179.1,29
0.3,0.5,DS Juv = 0.9,SAT,37239143.4269739,12504861.875,69593910.725,428
0.3,0.5,DS Juv = 0.9,SNE,416045.208333333,124120.625,917591.825,24
0.3,0.5,DS Juv = 1,CAN-NNE,40058184.4283145,12854369.25,76800633.3,407
0.3,0.5,DS Juv = 1,MAT,38256570.1684486,12493592.65,70322600.25,580
0.3,0.5,DS Juv = 1,MNE,153413.621621622,40168,298566.3,37
0.3,0.5,DS Juv = 1,SAT,38073710.2178719,12368205.175,76115824.85,467
0.3,0.5,DS Juv = 1,SNE,438048.233333333,77875.75,952860.3,30
0.3,0.6,DS Juv = 0,CAN-NNE,37975951.0446171,12900973.025,73100477.575,371
0.3,0.6,DS Juv = 0,MAT,32877871.2546188,10438022.325,62035024.75,587
0.3,0.6,DS Juv = 0,MNE,58967.125,4184.35,149304.225,32
0.3,0.6,DS Juv = 0,SAT,32490334.1976838,10938882.375,62440323.325,430
0.3,0.6,DS Juv = 0,SNE,409482.55,72590.5,869302.874999999,20
0.3,0.6,DS Juv = 0.1,CAN-NNE,36567414.2980971,13215243.85,73646958.525,398
0.3,0.6,DS Juv = 0.1,MAT,31514878.8554459,10745785.925,62534373.575,578
0.3,0.6,DS Juv = 0.1,MNE,55645.8974358974,11240.55,147953.5,39
0.3,0.6,DS Juv = 0.1,SAT,34732532.2456757,11267308.55,66621035.25,441
0.3,0.6,DS Juv = 0.1,SNE,332612,55815.25,650867.875,40
0.3,0.6,DS Juv = 0.2,CAN-NNE,39696674.3469377,13665797.225,73490666.475,412
0.3,0.6,DS Juv = 0.2,MAT,34361960.3519558,12074259.65,65124843.425,558
0.3,0.6,DS Juv = 0.2,MNE,86716.6875,6353.275,169721.025,32
0.3,0.6,DS Juv = 0.2,SAT,34782056.2321921,11539212.825,69364717.05,432
0.3,0.6,DS Juv = 0.2,SNE,342952.964285714,59444.825,743315.075,28
0.3,0.6,DS Juv = 0.3,CAN-NNE,38577504.9064998,12655459.7,70910013.825,382
0.3,0.6,DS Juv = 0.3,MAT,33353181.0311715,10100088.625,64334455.675,617
0.3,0.6,DS Juv = 0.3,MNE,92777.4358974359,15326.35,172863.8,39
0.3,0.6,DS Juv = 0.3,SAT,34357919.5068548,11185502.7,62230672.625,422
0.3,0.6,DS Juv = 0.3,SNE,407918.653846154,88600.875,756043.5,26
0.3,0.6,DS Juv = 0.4,CAN-NNE,38417693.3208185,14161363.225,71880218.075,419
0.3,0.6,DS Juv = 0.4,MAT,34725861.9955338,10988105.55,64098188.225,589
0.3,0.6,DS Juv = 0.4,MNE,86736.0263157895,16813.625,205508.3,38
0.3,0.6,DS Juv = 0.4,SAT,34760514.0250455,11405882.5,65196348.7,399
0.3,0.6,DS Juv = 0.4,SNE,325372.785714286,39008.225,751917.65,28
0.3,0.6,DS Juv = 0.5,CAN-NNE,38617689.5612981,13628236.9,71836253.65,392
0.3,0.6,DS Juv = 0.5,MAT,33992807.0179156,11749618.675,62963126.45,604
0.3,0.6,DS Juv = 0.5,MNE,109587.72972973,25870.6,250533.2,37
0.3,0.6,DS Juv = 0.5,SAT,36802095.5693988,11690315.85,70176196.075,464
0.3,0.6,DS Juv = 0.5,SNE,377153.394736842,68282.2,766953.175,38
0.3,0.6,DS Juv = 0.6,CAN-NNE,39104469.3168709,13257889.825,75578160.6,382
0.3,0.6,DS Juv = 0.6,MAT,35565882.6987547,11260263.075,66843443.45,608
0.3,0.6,DS Juv = 0.6,MNE,115276.815789474,33272.5,208083.3,38
0.3,0.6,DS Juv = 0.6,SAT,34130834.5922454,11131676.6,66954140.025,425
0.3,0.6,DS Juv = 0.6,SNE,373177.214285714,93715.525,795707.625,28
0.3,0.6,DS Juv = 0.7,CAN-NNE,41737751.9592918,13995895.7,74119656.675,425
0.3,0.6,DS Juv = 0.7,MAT,37737928.8960771,12614300.5,68003708.9,597
0.3,0.6,DS Juv = 0.7,MNE,125321.394736842,29395.425,241559.85,38
0.3,0.6,DS Juv = 0.7,SAT,34032569.4527273,11725713.175,64261448.2,415
0.3,0.6,DS Juv = 0.7,SNE,425352.322580645,86446.25,817788.25,31
0.3,0.6,DS Juv = 0.8,CAN-NNE,38268391.2901711,12330316.025,73781430.325,409
0.3,0.6,DS Juv = 0.8,MAT,37589871.9779129,12313180.625,68880571.775,593
0.3,0.6,DS Juv = 0.8,MNE,139415.615384615,37704.625,257646.875,26
0.3,0.6,DS Juv = 0.8,SAT,35259369.6600832,12485044.7,70901221.625,399
0.3,0.6,DS Juv = 0.8,SNE,431311.545454545,63769.6,922904.8,33
0.3,0.6,DS Juv = 0.9,CAN-NNE,39223653.8668739,14374500.325,70940327.075,401
0.3,0.6,DS Juv = 0.9,MAT,34957768.8070386,11717267.9,72263837.775,629
0.3,0.6,DS Juv = 0.9,MNE,137061.484848485,28864.4,290470.8,33
0.3,0.6,DS Juv = 0.9,SAT,35856129.3381242,11312657.125,68069923.475,436
0.3,0.6,DS Juv = 0.9,SNE,476908.193548387,116990.25,1039842,31
0.3,0.6,DS Juv = 1,CAN-NNE,42676741.5863265,12925580.775,71350368.95,368
0.3,0.6,DS Juv = 1,MAT,37356970.4464056,11897116.825,71242194.825,695
0.3,0.6,DS Juv = 1,MNE,160272.212121212,39133.4,325842.8,33
0.3,0.6,DS Juv = 1,SAT,37465904.8556441,13365741.925,73774771.825,435
0.3,0.6,DS Juv = 1,SNE,457811.620689655,116838.2,879046.7,29
0.3,0.7,DS Juv = 0,CAN-NNE,38370588.7895707,12917754.05,73164505.975,358
0.3,0.7,DS Juv = 0,MAT,34501145.2352169,10608349.575,63982702.825,570
0.3,0.7,DS Juv = 0,MNE,55314.0243902439,5671,146679,41
0.3,0.7,DS Juv = 0,SAT,34293991.5956192,9661037.425,66792000.3,430
0.3,0.7,DS Juv = 0,SNE,372221.53125,93763.65,677699.525,32
0.3,0.7,DS Juv = 0.1,CAN-NNE,38932481.2899956,15495278.4,73452713.575,369
0.3,0.7,DS Juv = 0.1,MAT,33812484.01801,10605687.9,64298030.775,615
0.3,0.7,DS Juv = 0.1,MNE,84488.3333333333,17024.85,186588.35,27
0.3,0.7,DS Juv = 0.1,SAT,31869125.7806047,10409071,66641800.275,420
0.3,0.7,DS Juv = 0.1,SNE,376398.931034483,85758.1,755215,29
0.3,0.7,DS Juv = 0.2,CAN-NNE,37244865.467868,13012838.875,67995187,410
0.3,0.7,DS Juv = 0.2,MAT,34439675.5966711,10457531.325,65639437.1,630
0.3,0.7,DS Juv = 0.2,MNE,68612.7037037037,16953.8,159038.75,27
0.3,0.7,DS Juv = 0.2,SAT,34737957.5435272,10443894.3,66627682.075,439
0.3,0.7,DS Juv = 0.2,SNE,466475.1875,104954.375,826393.7,32
0.3,0.7,DS Juv = 0.3,CAN-NNE,40090198.3740102,12573749.975,72511041.825,416
0.3,0.7,DS Juv = 0.3,MAT,34236429.6775089,11618767.425,64857808.3,586
0.3,0.7,DS Juv = 0.3,MNE,84747.5757575758,21544.2,198716,33
0.3,0.7,DS Juv = 0.3,SAT,35078652.267816,11355688.925,67638089.55,389
0.3,0.7,DS Juv = 0.3,SNE,399090.833333333,77090.475,875819.575,42
0.3,0.7,DS Juv = 0.4,CAN-NNE,38912383.2559525,13343395.8,74004385.35,410
0.3,0.7,DS Juv = 0.4,MAT,34057112.1964341,11175231.675,66470610.175,596
0.3,0.7,DS Juv = 0.4,MNE,103650.65625,24135.675,212124.05,32
0.3,0.7,DS Juv = 0.4,SAT,36231221.2615263,11750899.625,66246962.45,434
0.3,0.7,DS Juv = 0.4,SNE,420864.833333333,70294.525,871599.1,30
0.3,0.7,DS Juv = 0.5,CAN-NNE,39862549.3599456,14771535.95,71794298.95,412
0.3,0.7,DS Juv = 0.5,MAT,35106154.8083345,11400966.075,68116446.175,626
0.3,0.7,DS Juv = 0.5,MNE,103120.833333333,18988.275,225419.125,30
0.3,0.7,DS Juv = 0.5,SAT,35091861.8158803,11623158.475,67214159.7,416
0.3,0.7,DS Juv = 0.5,SNE,423121.787878788,118059,908271,33
0.3,0.7,DS Juv = 0.6,CAN-NNE,37616201.3085013,12957113.5,69460768.9,395
0.3,0.7,DS Juv = 0.6,MAT,35818573.2748907,11645123.475,65733530.15,567
0.3,0.7,DS Juv = 0.6,MNE,97345.5769230769,27737.75,197965.375,26
0.3,0.7,DS Juv = 0.6,SAT,36151292.7755255,11369574.825,69642916.9,401
0.3,0.7,DS Juv = 0.6,SNE,498096.88,96071,937846.8,25
0.3,0.7,DS Juv = 0.7,CAN-NNE,37328258.8920513,13973655.725,71495107.15,401
0.3,0.7,DS Juv = 0.7,MAT,36783922.2814653,12264238.35,68607955,591
0.3,0.7,DS Juv = 0.7,MNE,143235.25,34376.975,254115.025,40
0.3,0.7,DS Juv = 0.7,SAT,35472522.4555345,10746345.025,71426431.725,460
0.3,0.7,DS Juv = 0.7,SNE,441944.416666667,89215,893640,36
0.3,0.7,DS Juv = 0.8,CAN-NNE,40444352.3773419,13496572.45,73101954.925,416
0.3,0.7,DS Juv = 0.8,MAT,35808472.1053701,12236567.6,67504814.775,618
0.3,0.7,DS Juv = 0.8,MNE,141994.787878788,42221.4,283704.4,33
0.3,0.7,DS Juv = 0.8,SAT,39353738.0485197,12796236.675,74296766.825,431
0.3,0.7,DS Juv = 0.8,SNE,477776.545454545,91733.375,830679.675,22
0.3,0.7,DS Juv = 0.9,CAN-NNE,41830412.8412912,14383593.7,76286803.95,393
0.3,0.7,DS Juv = 0.9,MAT,39202814.8943902,12511947,70801947.375,626
0.3,0.7,DS Juv = 0.9,MNE,141106.868421053,36119.075,318432.625,38
0.3,0.7,DS Juv = 0.9,SAT,34413384.7036142,10976935.325,70062672.5,490
0.3,0.7,DS Juv = 0.9,SNE,433032.432432432,100981.8,855587.6,37
0.3,0.7,DS Juv = 1,CAN-NNE,38755727.863894,13200430.375,73435177.175,402
0.3,0.7,DS Juv = 1,MAT,38689367.828945,12695584.25,74528594.125,637
0.3,0.7,DS Juv = 1,MNE,174630.9375,59946.675,311198.4,32
0.3,0.7,DS Juv = 1,SAT,37713140.2894175,11786606.625,77011440.725,419
0.3,0.7,DS Juv = 1,SNE,458755.28,126891.2,1008420.6,25
0.3,0.8,DS Juv = 0,CAN-NNE,38394467.4572082,12754028.25,72724719.125,354
0.3,0.8,DS Juv = 0,MAT,33075747.99124,11122670.5,65122251.775,638
0.3,0.8,DS Juv = 0,MNE,81387.7037037037,6216.7,170993.85,27
0.3,0.8,DS Juv = 0,SAT,35772111.3603807,11307857.825,70408321.925,424
0.3,0.8,DS Juv = 0,SNE,404036.344827586,86801,924608.2,29
0.3,0.8,DS Juv = 0.1,CAN-NNE,40278622.466408,14010357.7,73892467.225,384
0.3,0.8,DS Juv = 0.1,MAT,33018809.4330926,10741381.55,63076568.725,654
0.3,0.8,DS Juv = 0.1,MNE,83387.0714285714,23899,148943.15,28
0.3,0.8,DS Juv = 0.1,SAT,32674311.7173582,10585546.55,68293445.325,455
0.3,0.8,DS Juv = 0.1,SNE,396361.648648649,68732.9,808723,37
0.3,0.8,DS Juv = 0.2,CAN-NNE,35750806.2816098,13581889.675,68175491.625,371
0.3,0.8,DS Juv = 0.2,MAT,33125426.4631562,10326361.4,62152575.2,628
0.3,0.8,DS Juv = 0.2,MNE,104543.032258065,31765.5,178368.25,31
0.3,0.8,DS Juv = 0.2,SAT,34313725.8912475,10473611.225,67664143.875,444
0.3,0.8,DS Juv = 0.2,SNE,373423.655172414,75821,660841.7,29
0.3,0.8,DS Juv = 0.3,CAN-NNE,37811406.7768828,12820154.775,69915528.125,390
0.3,0.8,DS Juv = 0.3,MAT,34959164.979009,11528712.025,64488010.1,608
0.3,0.8,DS Juv = 0.3,MNE,99970.5517241379,18608,202866.1,29
0.3,0.8,DS Juv = 0.3,SAT,36097474.2714168,10212119.225,65835305.15,432
0.3,0.8,DS Juv = 0.3,SNE,395392.166666667,94856.65,735580.35,30
0.3,0.8,DS Juv = 0.4,CAN-NNE,42814203.3214305,13817969.825,75920418.825,364
0.3,0.8,DS Juv = 0.4,MAT,36762289.770291,11843934.45,65595091.8,625
0.3,0.8,DS Juv = 0.4,MNE,106167.310344828,25207,200890.4,29
0.3,0.8,DS Juv = 0.4,SAT,36017821.2095729,11985163.5,67798917.325,415
0.3,0.8,DS Juv = 0.4,SNE,392906.6,57484.8,825577,25
0.3,0.8,DS Juv = 0.5,CAN-NNE,40421200.9391053,15635845.95,72225385.15,396
0.3,0.8,DS Juv = 0.5,MAT,36970639.4491341,11671393.75,70306609.45,615
0.3,0.8,DS Juv = 0.5,MNE,114553.676470588,28494.275,225311.5,34
0.3,0.8,DS Juv = 0.5,SAT,35604591.0565495,11154587.4,71087092.5,394
0.3,0.8,DS Juv = 0.5,SNE,466922.96875,72563.475,880846.575,32
0.3,0.8,DS Juv = 0.6,CAN-NNE,40161931.6187319,14028306.75,67999528.5,400
