upstream,downstream,downstream_j,pop,lwr,upr,samp
0.3,0,DS Juv = 0.9,106583531,36249193.65,208683971.625,1529
0.3,0,DS Juv = 1,111348732.5,37845274.225,210163348.85,1538
0.3,0.1,DS Juv = 0,97573522,34572691.6,190963265.15,1467
0.3,0.1,DS Juv = 0.1,98926951.5,33662070.6,195922054.2,1520
0.3,0.1,DS Juv = 0.2,107449207,34284046.1,193568854.6,1445
0.3,0.1,DS Juv = 0.3,101105707,35392246.575,196279217.775,1386
0.3,0.1,DS Juv = 0.4,101659888.5,33519074.475,197924030.45,1535
0.3,0.1,DS Juv = 0.5,100801632.5,34494486.525,203710733.65,1492
0.3,0.1,DS Juv = 0.6,103347207,33554610.625,197973389.825,1508
0.3,0.1,DS Juv = 0.7,103932535.5,37020972.35,203555305.25,1525
0.3,0.1,DS Juv = 0.8,109228992.5,35824228.25,203588860.675,1502
0.3,0.1,DS Juv = 0.9,108773298.5,37039371.6,207276945.575,1461
0.3,0.1,DS Juv = 1,110774256.5,38226732.15,209831103.575,1582
0.3,0.2,DS Juv = 0,94562018.5,32712988.475,194739289.075,1502
0.3,0.2,DS Juv = 0.1,95314280,32221395.675,194714314.525,1498
0.3,0.2,DS Juv = 0.2,93596133.5,31440272.9,203346903.5,1420
0.3,0.2,DS Juv = 0.3,110705263,33450415.575,203358383.55,1526
0.3,0.2,DS Juv = 0.4,100194710.5,33867355.475,197624904.525,1513
0.3,0.2,DS Juv = 0.5,95849202.5,34915042.65,205388551.025,1530
0.3,0.2,DS Juv = 0.6,104982159,35449898.175,205325947.725,1472
0.3,0.2,DS Juv = 0.7,109800214,34850549.825,206831347.625,1457
0.3,0.2,DS Juv = 0.8,106930913,36247987.25,206283704.375,1523
0.3,0.2,DS Juv = 0.9,114320566.5,38628905.6,211349828.85,1563
0.3,0.2,DS Juv = 1,107641507,38153022.925,212617238.975,1505
0.3,0.3,DS Juv = 0,98124025,33318446.875,199531161.675,1508
0.3,0.3,DS Juv = 0.1,100530082.5,31799512.475,199234530.4,1462
0.3,0.3,DS Juv = 0.2,96535529,31744816.375,198115849.15,1533
0.3,0.3,DS Juv = 0.3,101764703.5,33926639.225,196257107.425,1431
0.3,0.3,DS Juv = 0.4,106352170,32610986.125,204482489.675,1520
0.3,0.3,DS Juv = 0.5,105358230,35041383.425,209647620.725,1541
0.3,0.3,DS Juv = 0.6,107173289.5,36824779.35,201551851.15,1515
0.3,0.3,DS Juv = 0.7,111009374.5,37859220.1,214108472.925,1485
0.3,0.3,DS Juv = 0.8,105123137.5,34969542.25,209173121.075,1481
0.3,0.3,DS Juv = 0.9,109192520.5,37042754.875,213046806.55,1526
0.3,0.3,DS Juv = 1,102070774.5,36584461.85,211022214.525,1530
0.3,0.4,DS Juv = 0,99177915,32781978.65,198658401.3,1471
0.3,0.4,DS Juv = 0.1,101200597.5,34758497.5,201108808.775,1506
0.3,0.4,DS Juv = 0.2,106893105.5,37000530.475,198704341.475,1475
0.3,0.4,DS Juv = 0.3,107254479.5,34659556.575,206258501.35,1523
0.3,0.4,DS Juv = 0.4,110979556.5,36868261.2,212389822.45,1524
0.3,0.4,DS Juv = 0.5,102923701,34333187.825,195195312.5,1479
0.3,0.4,DS Juv = 0.6,106664563,37011904.9,206059547.95,1568
0.3,0.4,DS Juv = 0.7,108541517,36521057.1,215022072.225,1453
0.3,0.4,DS Juv = 0.8,104970476,36585441.6,207076112.125,1599
0.3,0.4,DS Juv = 0.9,106571286.5,38447023.675,202473473.725,1471
0.3,0.4,DS Juv = 1,111596424.5,38081372.45,222037578.325,1536
0.3,0.5,DS Juv = 0,105888282,36991815,202280864.55,1528
0.3,0.5,DS Juv = 0.1,102002957,36461915.125,203347868.4,1484
0.3,0.5,DS Juv = 0.2,113359273,33779607.525,203132774.775,1460
0.3,0.5,DS Juv = 0.3,99612829.5,35982996.15,207111180.325,1502
0.3,0.5,DS Juv = 0.4,103799218,36133989.1,206446001.05,1513
0.3,0.5,DS Juv = 0.5,109284737.5,35275497.85,202028401.175,1531
0.3,0.5,DS Juv = 0.6,107946053.5,36565849.55,209974534.225,1503
0.3,0.5,DS Juv = 0.7,111626653,36838234.6,212573173.625,1542
0.3,0.5,DS Juv = 0.8,109938153,36494374.8,213357823.525,1489
0.3,0.5,DS Juv = 0.9,110634476.5,38532378.3,210762010.15,1493
0.3,0.5,DS Juv = 1,115110040.5,37834210.825,224490485,1521
0.3,0.6,DS Juv = 0,104382970,34354652.575,198594432.75,1440
0.3,0.6,DS Juv = 0.1,101258952,35295394.125,203601188.725,1496
0.3,0.6,DS Juv = 0.2,108363289,37345067.8,208893263.05,1462
0.3,0.6,DS Juv = 0.3,106493355.5,34044978.25,198404049.425,1486
0.3,0.6,DS Juv = 0.4,106872497,36611173.125,202132180.95,1473
0.3,0.6,DS Juv = 0.5,108519674.5,37162324.225,205993062.55,1535
0.3,0.6,DS Juv = 0.6,106043640,35776817.525,210379535,1481
0.3,0.6,DS Juv = 0.7,113189659,38451751.05,207444161.875,1506
0.3,0.6,DS Juv = 0.8,110317557,37230015.575,214743775.4,1460
0.3,0.6,DS Juv = 0.9,106168042.5,37550280,212604401.125,1530
0.3,0.6,DS Juv = 1,114181191.5,38344411.125,217572225.1,1560
0.3,0.7,DS Juv = 0,105727339.5,33286575.7,204763587.625,1431
0.3,0.7,DS Juv = 0.1,101135542,36612820.25,205334347.975,1460
0.3,0.7,DS Juv = 0.2,101798902,34036172.675,201247738.625,1538
0.3,0.7,DS Juv = 0.3,107686098.5,35646841,206081475.25,1466
0.3,0.7,DS Juv = 0.4,107471152,36363957.3,207805681.125,1502
0.3,0.7,DS Juv = 0.5,106219713,37932707.775,208258594.95,1517
0.3,0.7,DS Juv = 0.6,108916153.5,36095620.55,205973028.125,1414
0.3,0.7,DS Juv = 0.7,103973535,37107831.075,212677248.9,1528
0.3,0.7,DS Juv = 0.8,115698532,38663331.5,216017920.6,1520
0.3,0.7,DS Juv = 0.9,113062890.5,38009576.9,218325444.05,1584
0.3,0.7,DS Juv = 1,115337819.5,37869459.125,226294831.025,1515
0.3,0.8,DS Juv = 0,103616314,35277574.275,209350894.875,1472
0.3,0.8,DS Juv = 0.1,103108129.5,35429917.7,206220147.425,1558
0.3,0.8,DS Juv = 0.2,100890372.5,34489448.8,198831420.65,1503
0.3,0.8,DS Juv = 0.3,107212612,34674450.675,201177289.825,1489
0.3,0.8,DS Juv = 0.4,117956433,37729759.575,210340895.35,1458
0.3,0.8,DS Juv = 0.5,110628966.5,38562884.85,214725245.175,1471
0.3,0.8,DS Juv = 0.6,114391582.5,39061661.225,212125822.75,1480
0.3,0.8,DS Juv = 0.7,113232120,37130069.4,212868220.95,1510
0.3,0.8,DS Juv = 0.8,115914698,38026253.925,218711136.725,1493
0.3,0.8,DS Juv = 0.9,116217619,37610872.15,217914009.325,1501
0.3,0.8,DS Juv = 1,113267358.5,38778763.175,216269436.375,1513
0.3,0.9,DS Juv = 0,102134892,36445509.9,200381022.65,1557
0.3,0.9,DS Juv = 0.1,107599591.5,35565759.825,210076565.775,1533
0.3,0.9,DS Juv = 0.2,104995560.5,35866156.775,197393122.4,1517
0.3,0.9,DS Juv = 0.3,112858725.5,38436944.475,214390796.175,1497
0.3,0.9,DS Juv = 0.4,104051361,35909890.425,211174395.9,1478
0.3,0.9,DS Juv = 0.5,113876266,35728093.175,210847412.275,1566
0.3,0.9,DS Juv = 0.6,110404037,36648966.5,214096650.525,1550
0.3,0.9,DS Juv = 0.7,107373657.5,37727275.6,209101274.825,1489
0.3,0.9,DS Juv = 0.8,111680141.5,39416479.425,219080514.775,1539
0.3,0.9,DS Juv = 0.9,110456840.5,40761690.275,218957204.4,1492
0.3,0.9,DS Juv = 1,111102632.5,41765201.9,222872372.425,1513
0.3,1,DS Juv = 0,109515262.5,36938525.275,205612945.45,1482
0.3,1,DS Juv = 0.1,102346523,35827872.7,206294548.875,1456
0.3,1,DS Juv = 0.2,111716128,34802842.15,217447207.5,1471
0.3,1,DS Juv = 0.3,111389338,37872509.275,210753142.925,1471
0.3,1,DS Juv = 0.4,116362825,37619279.325,218167233.5,1414
0.3,1,DS Juv = 0.5,110240056.5,38456330.625,215121928.775,1491
0.3,1,DS Juv = 0.6,120644276.5,40072203.575,216868506.35,1517
0.3,1,DS Juv = 0.7,110708247,37791468.175,216527587.375,1500
0.3,1,DS Juv = 0.8,119493156,38902473.875,224410563.525,1528
0.3,1,DS Juv = 0.9,113512329,37743216.9,223626583.85,1517
0.3,1,DS Juv = 1,116074161,42203646.3,226974192.25,1536
0.4,0,DS Juv = 0,99230901.5,30711539.9,194248017.175,1483
0.4,0,DS Juv = 0.1,93495412,31755010.85,189605642.9,1535
0.4,0,DS Juv = 0.2,98140892.5,32573707.275,200072476.225,1519
0.4,0,DS Juv = 0.3,97226531,32510409.6,188136944.375,1600
0.4,0,DS Juv = 0.4,97046616,33359030.775,194388447.3,1539
0.4,0,DS Juv = 0.5,104180035,32116013.475,196039839.75,1508
0.4,0,DS Juv = 0.6,102364236.5,32702571.2,199486186.4,1493
0.4,0,DS Juv = 0.7,105614255.5,34447758.075,211477120.15,1522
0.4,0,DS Juv = 0.8,107060360.5,35267944.05,211070547.075,1528
0.4,0,DS Juv = 0.9,106350499.5,36578148.05,203066522.5,1538
0.4,0,DS Juv = 1,112482216,36444243,216516600.75,1537
0.4,0.1,DS Juv = 0,101255263,30999621.425,194750504.7,1512
0.4,0.1,DS Juv = 0.1,99623129,30587418.7,196609968.25,1475
0.4,0.1,DS Juv = 0.2,97994594.5,31595716.4,188349537.3,1517
0.4,0.1,DS Juv = 0.3,102267679,32947417.75,196045343.05,1480
0.4,0.1,DS Juv = 0.4,98414117,33552693.975,203793182.525,1500
0.4,0.1,DS Juv = 0.5,99651278,31723105.75,195904420.575,1520
0.4,0.1,DS Juv = 0.6,107620192.5,34210385.975,208727563.5,1454
0.4,0.1,DS Juv = 0.7,108741860.5,36263346.175,202813784.275,1423
0.4,0.1,DS Juv = 0.8,106681281.5,36097146.2,206763288.175,1528
0.4,0.1,DS Juv = 0.9,107716738.5,36955528.35,212360679.175,1447
0.4,0.1,DS Juv = 1,113505699.5,36017437.475,211679725.35,1438
0.4,0.2,DS Juv = 0,100466247,31869697.775,186515571.825,1546
0.4,0.2,DS Juv = 0.1,96375150,31605491.075,190798603.2,1460
0.4,0.2,DS Juv = 0.2,98829024,33032755.875,191441079.225,1573
0.4,0.2,DS Juv = 0.3,101255435.5,33205314.375,196991915.4,1485
0.4,0.2,DS Juv = 0.4,105220067.5,33642592.2,197723918,1498
0.4,0.2,DS Juv = 0.5,102121208.5,33331001.075,197028550.25,1520
0.4,0.2,DS Juv = 0.6,108615719.5,35120804.075,196288816.65,1503
0.4,0.2,DS Juv = 0.7,96622349,34476290.925,204062008.65,1434
0.4,0.2,DS Juv = 0.8,110227055.5,38447721.75,215353420.075,1507
0.4,0.2,DS Juv = 0.9,112256283.5,38346341.225,214652772.725,1508
0.4,0.2,DS Juv = 1,112456555,36555996.6,216860323.6,1502
0.4,0.3,DS Juv = 0,96502341,30499606.175,194267260.6,1443
0.4,0.3,DS Juv = 0.1,94100669.5,31811885.8,192483484.95,1479
0.4,0.3,DS Juv = 0.2,102544203.5,31886944.85,196591920.575,1534
0.4,0.3,DS Juv = 0.3,101404025,32252433.225,198752319.6,1486
0.4,0.3,DS Juv = 0.4,96966516,33150793.675,196844632.425,1491
0.4,0.3,DS Juv = 0.5,102309379.5,34556210.35,205861260.25,1476
0.4,0.3,DS Juv = 0.6,106241489,33450891.15,196004757.45,1435
0.4,0.3,DS Juv = 0.7,104848531.5,35289916.875,206474565.925,1543
0.4,0.3,DS Juv = 0.8,108082331,35968976.05,212723802.15,1431
0.4,0.3,DS Juv = 0.9,111185142.5,37047249.7,202771928.55,1501
0.4,0.3,DS Juv = 1,104283989,39054461.275,210292653.225,1519
0.4,0.4,DS Juv = 0,100765862.5,30982582.35,195427089.85,1429
0.4,0.4,DS Juv = 0.1,103566654.5,34231143.025,197986861.925,1469
0.4,0.4,DS Juv = 0.2,96542534.5,32338209.325,190766857.5,1463
0.4,0.4,DS Juv = 0.3,100818371,34671666.275,199395473.75,1435
0.4,0.4,DS Juv = 0.4,105185743,33522454.75,198401206.5,1535
0.4,0.4,DS Juv = 0.5,105506434.5,33364466.55,200006169.675,1521
0.4,0.4,DS Juv = 0.6,108607598,34851987.9,207798195.525,1542
0.4,0.4,DS Juv = 0.7,106080015,36196365.3,215009830.8,1540
0.4,0.4,DS Juv = 0.8,100858926,35521302.8,203738877.5,1525
0.4,0.4,DS Juv = 0.9,111244027.5,37132262.125,218240531.525,1474
0.4,0.4,DS Juv = 1,111020727,35782156,217146559.05,1435
0.4,0.5,DS Juv = 0,102074500.5,32723231.475,197539203.275,1486
0.4,0.5,DS Juv = 0.1,111947788.5,34553743.7,196891993.175,1516
0.4,0.5,DS Juv = 0.2,97843853,34403642.7,200061123.5,1536
0.4,0.5,DS Juv = 0.3,98353581,31317397,200954675.45,1531
0.4,0.5,DS Juv = 0.4,109449862,34020550.85,206616863.975,1564
0.4,0.5,DS Juv = 0.5,109709737,34741117.375,199685868.625,1493
0.4,0.5,DS Juv = 0.6,107932795,34573364.875,211276770.325,1491
0.4,0.5,DS Juv = 0.7,111701375.5,38210292.8,207818368.225,1478
0.4,0.5,DS Juv = 0.8,110324569,36719371.575,208078845.575,1557
0.4,0.5,DS Juv = 0.9,110496839,38513349.175,217181728.375,1565
0.4,0.5,DS Juv = 1,114230510.5,37728218.275,222324847.2,1519
0.4,0.6,DS Juv = 0,99892922.5,30973512.8,195958020.35,1520
0.4,0.6,DS Juv = 0.1,98646356,33201537.025,197436370.375,1539
0.4,0.6,DS Juv = 0.2,96055856.5,33494192.775,195236474.075,1508
0.4,0.6,DS Juv = 0.3,107137639.5,35468322.475,193130401.95,1442
0.4,0.6,DS Juv = 0.4,104247573.5,33010586.95,206224255.5,1528
0.4,0.6,DS Juv = 0.5,108764971,36072570.95,210305994.9,1467
0.4,0.6,DS Juv = 0.6,98433694,35630815.075,201684726.15,1552
0.4,0.6,DS Juv = 0.7,113344075.5,35882516.925,215067130.2,1546
0.4,0.6,DS Juv = 0.8,107850395.5,37483157.05,213584689.525,1487
0.4,0.6,DS Juv = 0.9,112131764.5,39952668.325,222988761.1,1512
0.4,0.6,DS Juv = 1,120369419,37863248.25,230800006.125,1543
0.4,0.7,DS Juv = 0,102110442.5,34159572.25,206012294.2,1506
0.4,0.7,DS Juv = 0.1,106213870,34125067.65,210729679,1481
0.4,0.7,DS Juv = 0.2,105964663,33979692.625,199406717.85,1556
0.4,0.7,DS Juv = 0.3,106837402,35609134.7,203883013.35,1525
0.4,0.7,DS Juv = 0.4,106572419,34594811.825,209721074.8,1462
0.4,0.7,DS Juv = 0.5,95935753,34701557.125,202117634.85,1521
0.4,0.7,DS Juv = 0.6,109638186,36330574.75,211184679.675,1543
0.4,0.7,DS Juv = 0.7,112941660,35178399.9,219720799.2,1523
0.4,0.7,DS Juv = 0.8,114584511,38521173.725,218593693.5,1507
0.4,0.7,DS Juv = 0.9,117686697.5,37942119.475,218348226.675,1479
0.4,0.7,DS Juv = 1,111890789.5,40557810.275,225798349.325,1448
0.4,0.8,DS Juv = 0,100802319.5,32161135.075,198253850.825,1493
0.4,0.8,DS Juv = 0.1,107618285,33258671.425,205226673.75,1513
0.4,0.8,DS Juv = 0.2,97709870.5,33889128.3,212210919.625,1494
0.4,0.8,DS Juv = 0.3,106422246,35637478.325,208009645.1,1525
0.4,0.8,DS Juv = 0.4,107071249,36270857.7,216940401.525,1480
0.4,0.8,DS Juv = 0.5,104795038,36374456.5,211240786.875,1483
0.4,0.8,DS Juv = 0.6,107469579,35976777.1,218917954.025,1482
0.4,0.8,DS Juv = 0.7,114709317.5,38434673.425,220241413.425,1500
0.4,0.8,DS Juv = 0.8,116135607,39569031.6,218792164.8,1532
0.4,0.8,DS Juv = 0.9,121558829,39851505.425,224683650.075,1503
0.4,0.8,DS Juv = 1,118435279,39125701.225,233303260.625,1500
0.4,0.9,DS Juv = 0,105989686.5,33536435.15,208377543.9,1498
0.4,0.9,DS Juv = 0.1,108720157.5,34273709.375,201432846.6,1513
0.4,0.9,DS Juv = 0.2,102962590.5,35193114.925,205150756.95,1497
0.4,0.9,DS Juv = 0.3,111301459,37466653.15,209052124.725,1526
0.4,0.9,DS Juv = 0.4,108700963.5,34886449.3,208398514.9,1479
0.4,0.9,DS Juv = 0.5,100825930,36572385.175,209780378.875,1439
0.4,0.9,DS Juv = 0.6,110044624.5,36826669.575,217625163.75,1440
0.4,0.9,DS Juv = 0.7,112806999.5,39238303.85,225703251.35,1518
0.4,0.9,DS Juv = 0.8,109247080,38933751.075,221715341.1,1525
0.4,0.9,DS Juv = 0.9,115856500.5,40410664.05,225467416.85,1508
0.4,0.9,DS Juv = 1,120158785,41821303.75,230129319.95,1493
0.4,1,DS Juv = 0,110730121.5,37413939,204176719.325,1487
0.4,1,DS Juv = 0.1,110038931,35186625.875,210835775.45,1531
0.4,1,DS Juv = 0.2,109859922,35904725.9,209834648.425,1582
0.4,1,DS Juv = 0.3,110064501.5,37871828.025,212712968.5,1482
0.4,1,DS Juv = 0.4,107655953.5,36680160.775,218007036.375,1523
0.4,1,DS Juv = 0.5,108927971.5,37983664.375,206913474.875,1535
0.4,1,DS Juv = 0.6,118849371.5,39335469.775,224867856.675,1434
0.4,1,DS Juv = 0.7,111174426,38344489.05,224251628,1455
0.4,1,DS Juv = 0.8,109677653,38017990.125,224530135.1,1538
0.4,1,DS Juv = 0.9,119795094.5,40507517.25,227529314.225,1477
0.4,1,DS Juv = 1,123594843,40806063.325,231759197.2,1527
0.5,0,DS Juv = 0,88045305,27443297.75,178733573.425,1520
0.5,0,DS Juv = 0.1,97925741.5,29390520.875,197368222.875,1455
0.5,0,DS Juv = 0.2,98805469.5,30908074.425,186022691.4,1520
0.5,0,DS Juv = 0.3,99563138,30602985.25,194831926.375,1543
0.5,0,DS Juv = 0.4,98180810.5,30819949.55,196076784.275,1575
0.5,0,DS Juv = 0.5,96170132.5,32628550.775,197159701.575,1456
0.5,0,DS Juv = 0.6,102913625,31121092.925,201150878.125,1468
0.5,0,DS Juv = 0.7,104180248.5,33440185.725,204139718.15,1422
0.5,0,DS Juv = 0.8,105189508.5,34652682.3,204674533.85,1525
0.5,0,DS Juv = 0.9,109201294.5,32976147,207049762.2,1521
0.5,0,DS Juv = 1,108349015.5,38365311.725,215433950.75,1481
0.5,0.1,DS Juv = 0,91211694,30041013.075,181185542.8,1514
0.5,0.1,DS Juv = 0.1,91073306,28558526.575,194614149.35,1538
0.5,0.1,DS Juv = 0.2,94639344,31073167.5,192187140.325,1496
0.5,0.1,DS Juv = 0.3,96938626,32411084.975,192762738.625,1477
0.5,0.1,DS Juv = 0.4,95239235.5,29807341.625,193334863.025,1532
0.5,0.1,DS Juv = 0.5,98989496.5,33849365.775,195988934.05,1582
0.5,0.1,DS Juv = 0.6,100034958,33645848.225,206291665.225,1574
0.5,0.1,DS Juv = 0.7,107734075.5,36466944.975,197602957.675,1469
0.5,0.1,DS Juv = 0.8,110761781,37650503.9,208959813.65,1532
0.5,0.1,DS Juv = 0.9,107529649,35936610.775,210031100.3,1480
0.5,0.1,DS Juv = 1,110566573,37520522.375,214118664.725,1545
0.5,0.2,DS Juv = 0,96253312.5,27284881.75,183891976.05,1421
0.5,0.2,DS Juv = 0.1,100280135.5,30886840.85,190179066.65,1520
0.5,0.2,DS Juv = 0.2,98917662,31180689.6,192201743.05,1562
0.5,0.2,DS Juv = 0.3,97380704,30032709.65,190675664.75,1556
0.5,0.2,DS Juv = 0.4,94407071.5,31751744.35,190072019.8,1548
0.5,0.2,DS Juv = 0.5,103131523,34234429.775,196264658.2,1479
0.5,0.2,DS Juv = 0.6,101129246,32668605.925,200049185.625,1466
0.5,0.2,DS Juv = 0.7,108077754,35536157.075,208475313.95,1479
0.5,0.2,DS Juv = 0.8,111180625,35434619.775,213468046.425,1468
0.5,0.2,DS Juv = 0.9,115307561,36674574.95,219960545.625,1521
0.5,0.2,DS Juv = 1,112421607,38152237.85,217826369.65,1499
0.5,0.3,DS Juv = 0,95078251.5,30771718.8,184091418.425,1549
0.5,0.3,DS Juv = 0.1,96217205.5,31813581.8,182016169.8,1541
0.5,0.3,DS Juv = 0.2,100486710.5,33161770.75,196072578.45,1460
0.5,0.3,DS Juv = 0.3,103469027,33772500.125,186932535.975,1528
0.5,0.3,DS Juv = 0.4,94064545,31724310.425,198279617.95,1493
0.5,0.3,DS Juv = 0.5,103941440,34635288.1,202302612.725,1532
0.5,0.3,DS Juv = 0.6,107876781.5,33868538.675,206208043.275,1451
0.5,0.3,DS Juv = 0.7,102750223.5,33032966.225,204745096.175,1493
0.5,0.3,DS Juv = 0.8,106960601.5,35110589.625,219833448.05,1496
0.5,0.3,DS Juv = 0.9,114436920,38863199.125,221714287.425,1535
0.5,0.3,DS Juv = 1,115639395,38345385.4,222896762.675,1476
0.5,0.4,DS Juv = 0,99034325,32591841.05,186200412.825,1501
0.5,0.4,DS Juv = 0.1,97828276.5,31273895.525,193395529.875,1477
0.5,0.4,DS Juv = 0.2,98237425,33023116.275,193194610.3,1504
0.5,0.4,DS Juv = 0.3,99862432,31633093.35,194312000.15,1482
0.5,0.4,DS Juv = 0.4,105919100,32409491.425,205679830.275,1483
0.5,0.4,DS Juv = 0.5,104496369.5,32462412.525,196216053.15,1458
0.5,0.4,DS Juv = 0.6,107973275,34296393.025,205271711.15,1472
0.5,0.4,DS Juv = 0.7,107237409,35700172.775,208413109.2,1491
0.5,0.4,DS Juv = 0.8,105756987,35453348.025,213549969.75,1555
0.5,0.4,DS Juv = 0.9,113249392.5,38505641.35,221587492.375,1547
0.5,0.4,DS Juv = 1,122547167,39264981.8,221042072.75,1545
0.5,0.5,DS Juv = 0,101647745,30571938.225,196817645.875,1466
0.5,0.5,DS Juv = 0.1,98534159.5,30965808.75,191272634.4,1468
0.5,0.5,DS Juv = 0.2,96579685,30862072.45,197534415.375,1584
0.5,0.5,DS Juv = 0.3,99742583,32805431.6,200035753.15,1432
0.5,0.5,DS Juv = 0.4,105563943,32915508.3,199054882.225,1439
0.5,0.5,DS Juv = 0.5,103817082,34264607.2,209239299.05,1500
0.5,0.5,DS Juv = 0.6,109927922,36681448.875,206891984.675,1490
0.5,0.5,DS Juv = 0.7,112666855.5,35806496.525,210573618.25,1538
0.5,0.5,DS Juv = 0.8,112578015,38207220.925,215553852.925,1473
0.5,0.5,DS Juv = 0.9,116104599,38040120.5,217923761.9,1505
0.5,0.5,DS Juv = 1,109829711.5,38605475.075,224219960.525,1507
0.5,0.6,DS Juv = 0,99407341,31102136.9,194800490.3,1503
0.5,0.6,DS Juv = 0.1,98872874.5,29102011.225,203026272.9,1519
0.5,0.6,DS Juv = 0.2,103069684,31320091.75,192893970.125,1517
0.5,0.6,DS Juv = 0.3,102000496,32564042.775,200480520.9,1487
0.5,0.6,DS Juv = 0.4,103378274,35953013.175,198142175.3,1481
0.5,0.6,DS Juv = 0.5,110408367,33945710.575,212264155.375,1538
0.5,0.6,DS Juv = 0.6,105462108,36964554.075,217973942.375,1499
0.5,0.6,DS Juv = 0.7,108143301,37417618.9,206378009.625,1544
0.5,0.6,DS Juv = 0.8,107814403,40580265.925,211423543.25,1511
0.5,0.6,DS Juv = 0.9,111420729,36180358.5,222912110.45,1517
0.5,0.6,DS Juv = 1,120909212,40494320.475,227953425.925,1422
0.5,0.7,DS Juv = 0,96593043.5,30485889.35,201451990.9,1476
0.5,0.7,DS Juv = 0.1,103694410.5,32214676.9,195977936.15,1488
0.5,0.7,DS Juv = 0.2,102068740,32771162.3,197266462.325,1526
0.5,0.7,DS Juv = 0.3,105400163,35518805.6,201199937.075,1584
0.5,0.7,DS Juv = 0.4,100991176.5,32800930,201439030.55,1487
0.5,0.7,DS Juv = 0.5,109456660,35240594.6,208960735.875,1483
0.5,0.7,DS Juv = 0.6,110700627.5,35785707.1,210065654.525,1584
0.5,0.7,DS Juv = 0.7,114613632.5,38078713.1,221232915.125,1542
0.5,0.7,DS Juv = 0.8,119125088,37867392.25,214830597.675,1552
0.5,0.7,DS Juv = 0.9,117516769.5,39257362.4,222858573.75,1452
0.5,0.7,DS Juv = 1,121447543,38355075.725,236274230.525,1469
0.5,0.8,DS Juv = 0,104056944,32471324.525,196014914.125,1599
0.5,0.8,DS Juv = 0.1,104577151,33300619.05,204659594.25,1489
0.5,0.8,DS Juv = 0.2,103582608,36259421.35,203102710.65,1493
0.5,0.8,DS Juv = 0.3,105114336.5,33261469.975,205502507.325,1451
0.5,0.8,DS Juv = 0.4,111413743.5,37198881.25,210399033.675,1533
0.5,0.8,DS Juv = 0.5,109324975.5,34176683.05,212089926.175,1488
0.5,0.8,DS Juv = 0.6,110045346,39515000.825,210824642.875,1491
0.5,0.8,DS Juv = 0.7,114906945,38442837.025,225481493.35,1525
0.5,0.8,DS Juv = 0.8,119540415,39337372.225,224626760.15,1556
0.5,0.8,DS Juv = 0.9,118131366,40406634.525,233073581.225,1530
0.5,0.8,DS Juv = 1,119604927,42969746.05,239542360.4,1449
0.5,0.9,DS Juv = 0,107059825.5,36794314.95,204986262.4,1516
0.5,0.9,DS Juv = 0.1,105343416,35431209.75,207320489.825,1497
0.5,0.9,DS Juv = 0.2,101904631.5,32865127.35,205251262.525,1493
0.5,0.9,DS Juv = 0.3,110316843,36666578.175,212755303.55,1481
0.5,0.9,DS Juv = 0.4,112000908,38316880.325,210293946.05,1477
0.5,0.9,DS Juv = 0.5,110912786.5,39388265.675,218549905.925,1525
0.5,0.9,DS Juv = 0.6,108771786.5,38388558.2,211516073.725,1451
0.5,0.9,DS Juv = 0.7,113851947,40239520.7,219789984.175,1487
0.5,0.9,DS Juv = 0.8,112855233,38568308.075,221742911.125,1508
0.5,0.9,DS Juv = 0.9,122501553,41281175.425,238566334.925,1429
0.5,0.9,DS Juv = 1,123774754,41661424.75,238140607.25,1540
0.5,1,DS Juv = 0,100610321.5,34174540.4,204321344.45,1517
0.5,1,DS Juv = 0.1,107934704,34859807,202704816.975,1497
0.5,1,DS Juv = 0.2,104212812.5,33686453.825,218165489.7,1526
0.5,1,DS Juv = 0.3,107026881,37597612.425,214183950.95,1460
0.5,1,DS Juv = 0.4,105721994,37476493.625,218716044,1550
0.5,1,DS Juv = 0.5,109222830.5,39292016.1,221467218.75,1472
0.5,1,DS Juv = 0.6,115437270,40780502.475,223590097.1,1480
0.5,1,DS Juv = 0.7,120528584,42150982.4,231126196.05,1532
0.5,1,DS Juv = 0.8,120590581,42143250.05,231904271.15,1514
0.5,1,DS Juv = 0.9,119411812.5,42455138.6,243399093.825,1525
0.5,1,DS Juv = 1,115135946.5,43345730.3,253880108.025,1513
0.6,0,DS Juv = 0,93699050.5,27434167.45,182678028.525,1479
0.6,0,DS Juv = 0.1,94035063,28006406.65,182083034.175,1556
0.6,0,DS Juv = 0.2,92351597.5,29163438.375,186198318.425,1500
0.6,0,DS Juv = 0.3,92041794,29077314.625,179238885.975,1532
0.6,0,DS Juv = 0.4,102525930,29421252.725,193810032.5,1490
0.6,0,DS Juv = 0.5,100727913,31332440.575,189273027.475,1504
0.6,0,DS Juv = 0.6,101117128,30918227.125,193079737.5,1462
0.6,0,DS Juv = 0.7,101553135.5,33970495.075,199117970.15,1546
0.6,0,DS Juv = 0.8,102232478.5,33963835.925,207091709.45,1443
0.6,0,DS Juv = 0.9,107693146.5,36261898.925,212951247.7,1588
0.6,0,DS Juv = 1,116063671,37795972.925,222157874.4,1502
0.6,0.1,DS Juv = 0,91730170.5,26970381.35,177840804.825,1510
0.6,0.1,DS Juv = 0.1,84172955.5,30265742.375,177152357.7,1529
